Species,decimalLongitude,decimalLatitude
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.3792,6.5244
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.3792,6.5244
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.3792,6.5244
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.3792,6.5244
Vitellaria paradoxa C.F.Gaertn.,3.033333,11.983333
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.933333
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.033333,11.983333
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.933333
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.25,11.5
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.25,11.5
Vitellaria paradoxa C.F.Gaertn.,3.4,11.8666
Vitellaria paradoxa C.F.Gaertn.,3.4,11.8666
Vitellaria paradoxa C.F.Gaertn.,3.049543,11.602655
Vitellaria paradoxa C.F.Gaertn.,3.097891,10.240151
Vitellaria paradoxa C.F.Gaertn.,3.406343,10.537926
Vitellaria paradoxa C.F.Gaertn.,3.083333,11.433333
Vitellaria paradoxa C.F.Gaertn.,3.099436,11.667057
Vitellaria paradoxa C.F.Gaertn.,3.152868,11.999955
Vitellaria paradoxa C.F.Gaertn.,3.160482,12.022798
Vitellaria paradoxa C.F.Gaertn.,3.175579,11.71655
Vitellaria paradoxa C.F.Gaertn.,3.248906,11.478237
Vitellaria paradoxa C.F.Gaertn.,3.262931,11.933206
Vitellaria paradoxa C.F.Gaertn.,3.269845,11.365926
Vitellaria paradoxa C.F.Gaertn.,3.365366,10.908874
Vitellaria paradoxa C.F.Gaertn.,3.47967,11.753214
Vitellaria paradoxa C.F.Gaertn.,3.491052,10.726379
Vitellaria paradoxa C.F.Gaertn.,3.513934,11.659939
Vitellaria paradoxa C.F.Gaertn.,3.547157,10.86414
Vitellaria paradoxa subsp. paradoxa,3.083333,11.433333
Vitellaria paradoxa C.F.Gaertn.,10.816667,6.209444
Vitellaria paradoxa C.F.Gaertn.,3.05,11.316667
Vitellaria paradoxa C.F.Gaertn.,3.05,11.316667
Vitellaria paradoxa C.F.Gaertn.,3.1,11.383333
Vitellaria paradoxa C.F.Gaertn.,3.216667,11.65
Vitellaria paradoxa C.F.Gaertn.,3.15,11.65
Vitellaria paradoxa C.F.Gaertn.,3.114521,9.942715
Vitellaria paradoxa C.F.Gaertn.,3.121799,10.294706
Vitellaria paradoxa C.F.Gaertn.,3.133127,9.913048
Vitellaria paradoxa C.F.Gaertn.,3.354344,10.292836
Vitellaria paradoxa C.F.Gaertn.,3.355611,10.051806
Vitellaria paradoxa C.F.Gaertn.,3.364983,10.048219
Vitellaria paradoxa C.F.Gaertn.,3.369723,10.048451
Vitellaria paradoxa C.F.Gaertn.,3.377912,10.450209
Vitellaria paradoxa C.F.Gaertn.,3.378472,10.293428
Vitellaria paradoxa C.F.Gaertn.,3.381923,10.36433
Vitellaria paradoxa C.F.Gaertn.,3.382099,10.173546
Vitellaria paradoxa C.F.Gaertn.,3.382751,10.061088
Vitellaria paradoxa C.F.Gaertn.,3.394209,10.04854
Vitellaria paradoxa C.F.Gaertn.,3.402525,10.047083
Vitellaria paradoxa C.F.Gaertn.,3.417814,10.161942
Vitellaria paradoxa C.F.Gaertn.,3.420907,10.133879
Vitellaria paradoxa C.F.Gaertn.,3.422669,10.269333
Vitellaria paradoxa C.F.Gaertn.,3.44441,10.29343
Vitellaria paradoxa C.F.Gaertn.,3.051749,11.325636
Vitellaria paradoxa C.F.Gaertn.,3.364983,10.048219
Vitellaria paradoxa C.F.Gaertn.,3.369723,10.048451
Vitellaria paradoxa C.F.Gaertn.,3.382099,10.173546
Vitellaria paradoxa C.F.Gaertn.,3.382751,10.061088
Vitellaria paradoxa C.F.Gaertn.,3.354344,10.292836
Vitellaria paradoxa C.F.Gaertn.,3.377912,10.450209
Vitellaria paradoxa C.F.Gaertn.,3.133127,9.913048
Vitellaria paradoxa C.F.Gaertn.,3.133127,9.913048
Vitellaria paradoxa C.F.Gaertn.,3.378472,10.293428
Vitellaria paradoxa C.F.Gaertn.,3.121799,10.294706
Vitellaria paradoxa C.F.Gaertn.,3.402525,10.047083
Vitellaria paradoxa C.F.Gaertn.,3.355611,10.051806
Vitellaria paradoxa C.F.Gaertn.,3.355611,10.051806
Vitellaria paradoxa C.F.Gaertn.,3.44441,10.29343
Vitellaria paradoxa C.F.Gaertn.,3.422669,10.269333
Vitellaria paradoxa C.F.Gaertn.,3.114521,9.942715
Vitellaria paradoxa C.F.Gaertn.,3.420907,10.133879
Vitellaria paradoxa C.F.Gaertn.,3.417814,10.161942
Vitellaria paradoxa C.F.Gaertn.,3.381923,10.36433
Vitellaria paradoxa C.F.Gaertn.,3.394209,10.04854
Vitellaria paradoxa C.F.Gaertn.,3.45,13
Vitellaria paradoxa C.F.Gaertn.,3.5,12.95
Vitellaria paradoxa C.F.Gaertn.,3.383333,12.466667
Vitellaria paradoxa C.F.Gaertn.,3.5,10.416667
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,8.85,11.66666
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.533333,7.416667
Vitellaria paradoxa C.F.Gaertn.,3.45,12.966667
Vitellaria paradoxa C.F.Gaertn.,3.6,11.883333
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,4,8
Vitellaria paradoxa C.F.Gaertn.,3.883333,8.783333
Vitellaria paradoxa C.F.Gaertn.,3.883333,8.783333
Vitellaria paradoxa C.F.Gaertn.,3.466667,7.516667
Vitellaria paradoxa C.F.Gaertn.,3.466667,7.516667
Vitellaria paradoxa C.F.Gaertn.,5.25,9.333333
Vitellaria paradoxa C.F.Gaertn.,4.433333,8.383333
Vitellaria paradoxa C.F.Gaertn.,4.433333,8.383333
Vitellaria paradoxa C.F.Gaertn.,5.25,9.333333
Vitellaria paradoxa C.F.Gaertn.,6.683333,8.716667
Vitellaria paradoxa C.F.Gaertn.,6.683333,8.716667
Vitellaria paradoxa C.F.Gaertn.,10.166667,10.75
Vitellaria paradoxa C.F.Gaertn.,10.166667,10.75
Vitellaria paradoxa C.F.Gaertn.,8.5,11.75
Vitellaria paradoxa C.F.Gaertn.,8.5,11.75
Vitellaria paradoxa C.F.Gaertn.,10.5,9.75
Vitellaria paradoxa C.F.Gaertn.,10.5,9.75
Vitellaria paradoxa C.F.Gaertn.,7.367245,11.700554
Vitellaria paradoxa C.F.Gaertn.,7.652862,11.15802
Vitellaria paradoxa C.F.Gaertn.,3.5,12.25
Vitellaria paradoxa C.F.Gaertn.,3.5,12.916667
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.45
Vitellaria paradoxa C.F.Gaertn.,7.3,11.45
Vitellaria paradoxa C.F.Gaertn.,7.316667,11.433333
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.433333
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.433333
Vitellaria paradoxa C.F.Gaertn.,7.3,11.466667
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.45
Vitellaria paradoxa C.F.Gaertn.,7.3,11.45
Vitellaria paradoxa C.F.Gaertn.,7.383333,11.35
Vitellaria paradoxa C.F.Gaertn.,7.4,11.35
Vitellaria paradoxa C.F.Gaertn.,7.633333,10.333333
Vitellaria paradoxa C.F.Gaertn.,7.633333,10.35
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.3
Vitellaria paradoxa C.F.Gaertn.,7.316667,11.366667
Vitellaria paradoxa C.F.Gaertn.,7.233333,11.366667
Vitellaria paradoxa C.F.Gaertn.,7.266667,11.366667
Vitellaria paradoxa C.F.Gaertn.,7.25,11.283333
Vitellaria paradoxa C.F.Gaertn.,7.316667,11.35
Vitellaria paradoxa C.F.Gaertn.,7.233333,11.333333
Vitellaria paradoxa C.F.Gaertn.,7.233333,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.233333,11.3
Vitellaria paradoxa C.F.Gaertn.,7.316667,11.333333
Vitellaria paradoxa C.F.Gaertn.,7.316667,11.366667
Vitellaria paradoxa C.F.Gaertn.,7.266667,11.283333
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.283333
Vitellaria paradoxa C.F.Gaertn.,7.266667,11.35
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.333333
Vitellaria paradoxa C.F.Gaertn.,7.3,11.333333
Vitellaria paradoxa C.F.Gaertn.,7.25,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.266667,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.3,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.25,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.266667,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.283333,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.3,11.316667
Vitellaria paradoxa C.F.Gaertn.,7.3,11.3
Vitellaria paradoxa C.F.Gaertn.,7.3,11.3
Vitellaria paradoxa C.F.Gaertn.,7.25,11.3
Vitellaria paradoxa C.F.Gaertn.,3.9,7.383333
Vitellaria paradoxa C.F.Gaertn.,3.9,7.383333
Vitellaria paradoxa C.F.Gaertn.,7.65,11.116667
Vitellaria paradoxa C.F.Gaertn.,7.55,10.6
Vitellaria paradoxa C.F.Gaertn.,7.516667,10.616667
Vitellaria paradoxa C.F.Gaertn.,7.483333,10.6
Vitellaria paradoxa C.F.Gaertn.,7.483333,10.55
Vitellaria paradoxa C.F.Gaertn.,7.483333,10.55
Vitellaria paradoxa C.F.Gaertn.,7.583333,10.616667
Vitellaria paradoxa C.F.Gaertn.,7.466667,10.533333
Vitellaria paradoxa C.F.Gaertn.,7.55,10.6
Vitellaria paradoxa C.F.Gaertn.,7.483333,11.183333
Vitellaria paradoxa C.F.Gaertn.,7.55,11.15
Vitellaria paradoxa C.F.Gaertn.,7.583333,11.133333
Vitellaria paradoxa C.F.Gaertn.,7.816667,10.183333
Vitellaria paradoxa C.F.Gaertn.,7.816667,10.183333
Vitellaria paradoxa C.F.Gaertn.,7.816667,10.183333
Vitellaria paradoxa C.F.Gaertn.,7.85,10.183333
Vitellaria paradoxa C.F.Gaertn.,7.65,11.083333
Vitellaria paradoxa C.F.Gaertn.,7.633333,11.083333
Vitellaria paradoxa C.F.Gaertn.,7.616667,11.066667
Vitellaria paradoxa C.F.Gaertn.,7.65,11.083333
Vitellaria paradoxa C.F.Gaertn.,7.65,11.083333
Vitellaria paradoxa C.F.Gaertn.,7.6,11.066667
Vitellaria paradoxa C.F.Gaertn.,7.65,11.266667
Vitellaria paradoxa C.F.Gaertn.,3.838333,7.38
Vitellaria paradoxa C.F.Gaertn.,3.838333,7.38
Vitellaria paradoxa C.F.Gaertn.,3.838333,7.38
Vitellaria paradoxa C.F.Gaertn.,7.883333,10.066667
Vitellaria paradoxa C.F.Gaertn.,7.9,10.066667
Vitellaria paradoxa C.F.Gaertn.,7.933333,10.083333
Vitellaria paradoxa C.F.Gaertn.,7.883333,10.083333
Vitellaria paradoxa C.F.Gaertn.,7.866667,10.083333
Vitellaria paradoxa C.F.Gaertn.,7.866667,10.1
Vitellaria paradoxa C.F.Gaertn.,7.9,10.1
Vitellaria paradoxa C.F.Gaertn.,7.933333,10.1
Vitellaria paradoxa C.F.Gaertn.,7.916667,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.9,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.883333,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.866667,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.866667,10.133333
Vitellaria paradoxa C.F.Gaertn.,7.933333,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.933333,10.116667
Vitellaria paradoxa C.F.Gaertn.,7.933333,10.083333
Vitellaria paradoxa C.F.Gaertn.,7.9,10.066667
Vitellaria paradoxa C.F.Gaertn.,3.55,7.416667
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,4.95,9.183333
Vitellaria paradoxa C.F.Gaertn.,3.533333,7.416667
Vitellaria paradoxa C.F.Gaertn.,3.533333,7.416667
Vitellaria paradoxa C.F.Gaertn.,3.24914,9.96099
Vitellaria paradoxa C.F.Gaertn.,3.5661,9.8412
Vitellaria paradoxa C.F.Gaertn.,3.5002,9.8092
Vitellaria paradoxa C.F.Gaertn.,3.3062,9.5911
Vitellaria paradoxa C.F.Gaertn.,3.1702,9.2032
Vitellaria paradoxa C.F.Gaertn.,3.2144,9.4632
Vitellaria paradoxa C.F.Gaertn.,3.4271,9.789
Vitellaria paradoxa C.F.Gaertn.,4.4508,8.7612
Vitellaria paradoxa C.F.Gaertn.,4.6767,8.6367
Vitellaria paradoxa C.F.Gaertn.,4.8671,9.2172
Vitellaria paradoxa C.F.Gaertn.,4.9852,9.1012
Vitellaria paradoxa C.F.Gaertn.,5.1567,9.0092
Vitellaria paradoxa C.F.Gaertn.,4.0112,10.0101
